Code commune,Nom commune,Code région,Code département,Logements,Établissements,Meilleure estimation des locaux à date,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,Commune de montagne,T4 2017prop,T1 2018prop,T2 2018prop,T3 2018prop,T4 2018prop,T1 2019prop,T2 2019prop,T3 2019prop,T4 2019prop,T1 2020prop,T2 2020prop,T3 2020prop,Indicateur_AMEL_AMII
52376,Pansey,44,52,40.61,1,42,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52377,Parnoy-en-Bassigny,44,52,209.22,12,221,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,45.25,45.25,43.89,0
52378,Paroy-sur-Saulx,44,52,25,NA,25,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52380,Peigney,44,52,217,9,233,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,94.42,93.99,0
52383,Perrancey-les-Vieux-Moulins,44,52,192.25,4,196,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52384,Perrogney-les-Fontaines,44,52,79.18,10,89,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52385,Perrusse,44,52,32.55,2,35,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52386,Perthes,44,52,244.56,13,258,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52388,Pierremont-sur-Amance,44,52,138,4,142,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52390,Pisseloup,44,52,52,2,54,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52391,Planrupt,44,52,136,4,140,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52392,Plesnoy,44,52,67.8,1,69,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52393,Poinsenot,44,52,34.57,1,36,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52394,Poinson-lès-Fayl,44,52,121.36,8,129,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52395,Poinson-lès-Grancey,44,52,29.98,1,31,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52396,Poinson-lès-Nogent,44,52,78.55,2,81,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52397,Poiseul,44,52,43.87,6,50,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52398,Poissons,44,52,360.91,16,377,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52399,Pont-la-Ville,44,52,92.61,2,95,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52400,Le Châtelet-sur-Meuse,44,52,112.07,5,117,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52401,Poulangy,44,52,195.15,5,200,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52403,Praslay,44,52,55.47,1,56,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52405,Le Montsaugeonnais,44,52,692.14,54,746,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52406,Pressigny,44,52,144.29,6,150,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52407,Prez-sous-Lafauche,44,52,172.79,7,180,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52411,Rives Dervoises,44,52,743.54,44,788,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52413,Rachecourt-Suzémont,44,52,48.62,NA,49,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52414,Rachecourt-sur-Marne,44,52,368.62,11,380,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52415,Rançonnières,44,52,73,1,74,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52416,Rangecourt,44,52,37.68,1,39,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52419,Rennepont,44,52,85,3,89,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
52420,Reynel,44,52,86,2,88,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52421,Riaucourt,44,52,161,3,164,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
52422,Richebourg,44,52,148.91,5,154,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52423,Rimaucourt,44,52,342.12,11,353,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52424,Rivières-le-Bois,44,52,47.48,4,51,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52425,Rivière-les-Fosses,44,52,134.47,3,137,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52426,Rizaucourt-Buchey,44,52,83,5,109,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
52428,Rochefort-sur-la-Côte,44,52,30.64,3,34,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52429,Roches-sur-Marne,44,52,275.02,4,279,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52431,Rochetaillée,44,52,116.93,2,119,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52432,Rolampont,44,52,833.79,44,878,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52433,Romain-sur-Meuse,44,52,93,3,96,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52436,Rouécourt,44,52,30,1,31,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,138.71,0
52437,Rouelles,44,52,23,NA,23,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52438,Rougeux,44,52,75.92,5,81,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52439,Rouvres-sur-Aube,44,52,88.53,1,90,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52440,Rouvroy-sur-Marne,44,52,184.23,5,189,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52442,Rupt,44,52,176,6,182,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52443,Sailly,44,52,26.11,NA,26,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52444,Saint-Blin,44,52,182,9,191,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52445,Saint-Broingt-le-Bois,44,52,52.84,1,54,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52446,Saint-Broingt-les-Fosses,44,52,112.41,4,116,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52447,Saint-Ciergues,44,52,130,6,136,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52448,Saint-Dizier,44,52,13463,820,15577,NA,FRTE (AMII),NA,NA,NA,0,0,1.64,2.06,2.06,2.06,2.85,4.52,5.21,9.42,13.35,33.59,1
52449,Saints-Geosmes,44,52,529.15,81,610,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52450,Saint-Loup-sur-Aujon,44,52,94.63,6,101,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52452,Saint-Martin-lès-Langres,44,52,56,2,58,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52453,Saint-Maurice,44,52,66.41,3,69,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52455,Saint-Thiébault,44,52,145.6,9,155,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52456,Saint-Urbain-Maconcourt,44,52,322.14,5,327,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52457,Saint-Vallier-sur-Marne,44,52,82.92,7,90,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52459,Sarcey,44,52,51.67,2,54,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52461,Sarrey,44,52,185.16,8,193,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52463,Saudron,44,52,34,1,35,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52464,Saulles,44,52,44,NA,44,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52465,Saulxures,44,52,69.45,2,71,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52467,Savigny,44,52,48.32,1,49,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52468,Semilly,44,52,58.41,1,59,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52469,Semoutiers-Montsaon,44,52,306,21,327,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,21.71,1
52470,Serqueux,44,52,317,7,335,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,92.54,99.4,99.7,0
52472,Sexfontaines,44,52,66.02,NA,66,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52473,Signéville,44,52,58.83,2,61,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52474,Silvarouvres,44,52,38,3,41,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52475,Sommancourt,44,52,33,NA,33,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52476,Sommerécourt,44,52,43,NA,43,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52479,Sommevoire,44,52,360,20,380,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52480,Soncourt-sur-Marne,44,52,171.24,5,176,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52482,Soulaucourt-sur-Mouzon,44,52,68.52,NA,69,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52483,Soyers,44,52,75,1,83,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,100,100,0
52484,Suzannecourt,44,52,165.17,6,171,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52486,Ternat,44,52,40,1,41,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52487,Thilleux,44,52,34.12,1,35,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52488,Thivet,44,52,133.47,3,136,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52489,Thol-lès-Millières,44,52,23.61,4,28,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52490,Thonnance-lès-Joinville,44,52,435.87,8,444,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85.59,94.82,0
52491,Thonnance-les-Moulins,44,52,78.8,5,84,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52492,Torcenay,44,52,284.17,7,291,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,99.66,0
52493,Tornay,44,52,38,NA,38,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52494,Treix,44,52,107,1,129,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,20.16,1
52495,Trémilly,44,52,44,2,46,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52497,Troisfontaines-la-Ville,44,52,214.88,13,228,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52499,Vaillant,44,52,40,4,44,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52500,Valcourt,44,52,294,14,346,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,0,31.5,32.08,32.08,32.08,59.25,1
52502,Valleret,44,52,32.43,NA,32,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52503,Valleroy,44,52,20.58,NA,21,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52504,Varennes-sur-Amance,44,52,228.38,7,235,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52505,Vaudrecourt,44,52,23.51,4,28,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52506,Vaudrémont,44,52,56.57,1,58,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52507,Vauxbons,44,52,31.55,2,34,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52510,Vaux-sur-Blaise,44,52,190.35,15,205,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52511,Vaux-sur-Saint-Urbain,44,52,41.42,1,42,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52512,Vecqueville,44,52,283.41,6,289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.69,0.69,0
52513,Velles,44,52,49.33,4,53,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52514,Verbiesles,44,52,137.13,3,140,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52515,Verseilles-le-Bas,44,52,44.99,1,46,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52516,Verseilles-le-Haut,44,52,24,NA,24,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52517,Vesaignes-sous-Lafauche,44,52,66.31,3,69,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52518,Vesaignes-sur-Marne,44,52,75.17,4,79,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52519,Vesvres-sous-Chalancey,44,52,40,1,41,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52520,Vicq,44,52,168.7,2,171,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52522,Viéville,44,52,153,5,158,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52523,Vignes-la-Côte,44,52,31.4,NA,31,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52524,Vignory,44,52,187,8,202,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,95.54,0
52525,Villars-en-Azois,44,52,80.37,3,83,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52526,Villars-Santenoge,44,52,85.56,1,87,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52528,Ville-en-Blaisois,44,52,80.11,2,82,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52529,Villegusien-le-Lac,44,52,589.09,24,613,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52534,Villiers-en-Lieu,44,52,684,26,808,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,10.15,10.15,1
52535,Villiers-le-Sec,44,52,321,18,343,NA,FRTE (AMII),NA,1,NA,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,99.42,99.42,1
52536,Villiers-lès-Aprey,44,52,24.27,NA,24,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52538,Villiers-sur-Suize,44,52,146.12,12,158,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52539,Violot,44,52,50,3,53,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52540,Vitry-en-Montagne,44,52,22.02,NA,22,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52541,Vitry-lès-Nogent,44,52,93.23,2,95,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52542,Vivey,44,52,40,1,41,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52543,Voillecomte,44,52,251,2,253,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52544,Voisey,44,52,322.91,6,329,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,9.12,100.61,0
52545,Voisines,44,52,57.84,4,62,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52546,Voncourt,44,52,26,NA,26,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52547,Vouécourt,44,52,132.48,2,134,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52548,Vraincourt,44,52,43.68,1,45,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52549,Vroncourt-la-Côte,44,52,17,1,18,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
52550,Wassy,44,52,1498,76,1574,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53001,Ahuillé,52,53,733,30,891,NA,NA,NA,1,NA,64.2,64.2,64.2,64.2,72.28,72.28,72.39,76.32,76.43,76.77,77.33,85.19,0
53002,Alexain,52,53,242,8,254,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53003,Ambrières-les-Vallées,52,53,1460,84,1841,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,20.37,20.42,24.12,29.44,0
53005,Andouillé,52,53,1117,39,1210,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,36.12,36.28,36.36,36.36,0
53006,Argenton-Notre-Dame,52,53,107.63,4,112,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53007,Argentré,52,53,1121,53,1333,NA,NA,NA,NA,NA,80.42,80.5,80.87,81.77,82.82,82.82,84.47,84.47,84.7,84.7,94,97.82,0
53008,Aron,52,53,831,37,1070,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,43.64,43.74,43.74,44.21,0
53009,Arquenay,52,53,271,15,329,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,3.65,31.91,31.91,31.61,0
53010,Assé-le-Bérenger,52,53,191,9,210,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,9.05,13.33,13.33,13.81,0
53011,Astillé,52,53,312,10,385,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1.56,1.56,0
53012,Athée,52,53,222,10,238,NA,NA,NA,1,NA,0,0,0,0,0,0,0,2.1,9.66,85.29,94.96,94.96,0
53013,Averton,52,53,343,19,451,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,27.27,27.27,27.27,0
53014,Azé,52,53,1452.07,144,1596,NA,FRTE (AMII),NA,NA,NA,21.12,37.34,42.42,43.98,92.92,92.92,92.73,91.98,90.1,0,0,0,1
53015,La Baconnière,52,53,751,21,904,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53016,Bais,52,53,670,35,837,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53017,Val-du-Maine,52,53,471,19,501,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,10.78,10.78,10.78,10.78,0
53018,Ballots,52,53,586,33,728,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,32.69,0
53019,Bannes,52,53,70,1,72,NA,NA,NA,1,NA,0,0,0,0,0,0,54.17,54.17,54.17,54.17,54.17,54.17,0
53021,La Bazoge-Montpinçon,52,53,352,12,406,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,42.86,42.86,42.86,43.84,0
53022,La Bazouge-de-Chemeré,52,53,254,10,276,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,12.68,12.68,12.68,12.68,0
53023,La Bazouge-des-Alleux,52,53,202,2,255,NA,NA,NA,1,NA,0,0,0,0,0,0,20,20,20,44.31,70.2,74.9,0
53025,Bazougers,52,53,473.2,26,499,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,38.68,38.68,38.88,0
53026,Beaulieu-sur-Oudon,52,53,189,10,246,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0
53027,Beaumont-Pied-de-Boeuf,52,53,89,7,101,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53028,Belgeard,52,53,236,10,269,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53029,Bierné,52,53,318,19,337,NA,NA,NA,1,NA,0,0,0,0,0,0,28.49,28.49,48.96,49.55,49.55,49.55,0
53030,Le Bignon-du-Maine,52,53,139,5,161,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,6.21,6.21,6.21,6.21,0
53031,La Bigottière,52,53,217.57,11,229,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53033,La Boissière,52,53,53,5,70,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53034,Bonchamp-lès-Laval,52,53,2416,176,3040,NA,NA,NA,NA,NA,80.95,83.91,83.91,84.05,86.61,87.66,88.55,89.47,89.61,89.8,90.3,96.35,0
53035,Bouchamps-lès-Craon,52,53,240,13,308,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0.97,0.97,2.92,0
53036,Bouère,52,53,507,20,616,NA,NA,NA,1,NA,0,0,0,0,0,0,0,11.69,19.97,19.97,19.97,32.63,0
53037,Bouessay,52,53,313,6,328,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,49.39,53.35,53.35,53.66,0
53038,Boulay-les-Ifs,52,53,108,7,132,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,1.52,13.64,50,59.09,0
53039,Le Bourgneuf-la-Forêt,52,53,826,49,902,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,38.69,38.8,38.91,38.91,0
53040,Bourgon,52,53,299,10,346,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,4.34,4.34,4.34,0
53041,Brains-sur-les-Marches,52,53,137,5,166,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,15.66,0
53042,Brecé,52,53,459,16,550,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53043,Brée,52,53,257,11,297,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53045,La Brûlatte,52,53,291,17,351,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,9.12,9.12,0
53046,Le Buret,52,53,140,6,152,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53047,Carelles,52,53,182,4,196,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53048,Chailland,52,53,654,37,697,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53049,Châlons-du-Maine,52,53,256,6,276,NA,NA,NA,1,NA,55.8,55.8,66.3,66.3,66.3,66.3,78.62,81.16,81.88,88.41,95.65,96.38,0
53051,Champéon,52,53,330,4,423,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,28.13,28.13,28.13,28.13,0
53052,Champfrémont,52,53,184,4,233,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,2.58,23.61,44.64,0
53053,Champgenéteux,52,53,354,10,418,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53054,Changé,52,53,2412,322,3534,NA,NA,NA,NA,NA,74.36,74.45,74.45,74.45,78.47,80.02,86.19,86.7,88.74,93.07,93.72,96.38,0
53055,Chantrigné,52,53,358,21,379,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,21.37,21.37,21.64,21.64,0
53056,La Chapelle-Anthenaise,52,53,362,9,390,NA,NA,NA,1,NA,65.9,65.9,65.9,65.9,65.9,67.44,69.74,69.74,74.1,85.64,88.21,91.28,0
53057,La Chapelle-au-Riboul,52,53,280,9,339,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53058,La Chapelle-Craonnaise,52,53,145,6,158,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,1.27,1.27,1.27,0
53059,La Chapelle-Rainsouin,52,53,171,6,212,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53061,Charchigné,52,53,269,5,325,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53062,Château-Gontier,52,53,6283,376,10250,NA,FRTE (AMII),NA,NA,NA,14.51,17.85,20.86,22.63,27.26,31.47,36.77,43.8,50.82,74.45,79.96,83.05,1
53063,Châtelain,52,53,211,13,225,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,15.11,16,16,16,0
53064,Châtillon-sur-Colmont,52,53,584,18,649,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,4.62,0
53065,Châtres-la-Forêt,52,53,332.33,27,359,NA,NA,NA,1,NA,0,0,0,0,0,0,1.39,0,0,0,0,0,0
53066,Chemazé,52,53,560,18,578,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53067,Chémeré-le-Roi,52,53,242,9,252,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53068,Chérancé,52,53,83,5,99,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,11.11,15.15,100,0
53069,Chevaigné-du-Maine,52,53,178,4,194,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53071,Colombiers-du-Plessis,52,53,281,4,323,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,2.17,23.84,0
53072,Commer,52,53,504,16,627,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,40.03,40.03,40.03,40.03,0
53073,Congrier,52,53,461,21,543,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,5.34,22.47,43.46,0
53074,Contest,52,53,367,13,444,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,35.59,35.59,35.59,35.59,0
53075,Cosmes,52,53,129,3,142,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53076,Cossé-en-Champagne,52,53,180.46,10,190,NA,NA,NA,1,NA,0,0,0,0,0,0,0.53,16.32,18.42,20,20,20.53,0
53077,Cossé-le-Vivien,52,53,1386,89,1774,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,27.56,35.23,43.07,43.07,0
53078,Coudray,52,53,335,17,407,NA,NA,NA,1,NA,0,0,0,0,0,0,0,69.78,78.87,79.61,79.61,79.85,0
53079,Couesmes-Vaucé,52,53,316,6,334,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53080,Couptrain,52,53,123,7,147,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53082,Courbeveille,52,53,247,6,296,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
53083,Courcité,52,53,508,20,588,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
